"Domain","Function","Process_Id","Thread_Id","Correlation_Id","Start_Timestamp","End_Timestamp"
"HIP_RUNTIME_API_EXT","hipGetDevice",3280769,3280793,90,337335337841945,337335337842295
"HIP_RUNTIME_API_EXT","hipMemcpyAsync",3280769,3280793,91,337335337843745,337335339392025
"HIP_RUNTIME_API_EXT","hipStreamSynchronize",3280769,3280793,92,337335339396955,337335339400705
"HIP_RUNTIME_API_EXT","hipGetDevice",3280769,3280793,93,337335339409625,337335339410005
"HIP_RUNTIME_API_EXT","hipMemcpyAsync",3280769,3280793,94,337335339411455,337335340926735
"HIP_RUNTIME_API_EXT","hipStreamSynchronize",3280769,3280793,95,337335340937025,337335340941295
"HIP_RUNTIME_API_EXT","hipGetDevice",3280769,3280793,96,337335340950365,337335340950775
"HIP_RUNTIME_API_EXT","hipMemcpyAsync",3280769,3280793,97,337335340952035,337335340970846
"HIP_RUNTIME_API_EXT","hipStreamSynchronize",3280769,3280793,98,337335340972016,337335341009946
"HIP_RUNTIME_API_EXT","hipGetDevice",3280769,3280793,99,337335341014956,337335341015176
"HIP_RUNTIME_API_EXT","hipMemcpyAsync",3280769,3280793,100,337335341016396,337335341686025
"HIP_RUNTIME_API_EXT","hipStreamSynchronize",3280769,3280793,101,337335341688915,337335341691695
"HIP_RUNTIME_API_EXT","hipGetDevice",3280769,3280793,102,337335341698435,337335341698755
"HIP_RUNTIME_API_EXT","hipMemcpyAsync",3280769,3280793,103,337335341700055,337335341742606
"HIP_RUNTIME_API_EXT","hipStreamSynchronize",3280769,3280793,104,337335341744106,337335341804506
"HIP_RUNTIME_API_EXT","hipGetDevice",3280769,3280793,105,337335341810657,337335341810887
"HIP_RUNTIME_API_EXT","hipMemcpyAsync",3280769,3280793,106,337335341812157,337335341851327
"HIP_RUNTIME_API_EXT","hipStreamSynchronize",3280769,3280793,107,337335341852757,337335341912818
"HIP_RUNTIME_API_EXT","hipGetDevice",3280769,3280793,108,337335341918878,337335341919098
"HIP_RUNTIME_API_EXT","hipMemcpyAsync",3280769,3280793,109,337335341920438,337335342582137
"HIP_RUNTIME_API_EXT","hipStreamSynchronize",3280769,3280793,110,337335342584697,337335342587387
"HIP_RUNTIME_API_EXT","hipGetDevice",3280769,3280793,111,337335342594217,337335342594557
"HIP_RUNTIME_API_EXT","hipMemcpyAsync",3280769,3280793,112,337335342595967,337335342610497
"HIP_RUNTIME_API_EXT","hipStreamSynchronize",3280769,3280793,113,337335342611647,337335342637198
"HIP_RUNTIME_API_EXT","hipGetDevice",3280769,3280793,114,337335342641348,337335342641518
"HIP_RUNTIME_API_EXT","hipMemcpyAsync",3280769,3280793,115,337335342642628,337335344401091
"HIP_RUNTIME_API_EXT","hipStreamSynchronize",3280769,3280793,116,337335344408511,337335344415501
"HIP_RUNTIME_API_EXT","hipGetDevice",3280769,3280793,117,337335344430901,337335344431741
"HIP_RUNTIME_API_EXT","hipMemcpyAsync",3280769,3280793,118,337335344445221,337335346222475
"HIP_RUNTIME_API_EXT","hipStreamSynchronize",3280769,3280793,119,337335346231325,337335346238705
"HIP_RUNTIME_API_EXT","hipGetDevice",3280769,3280793,120,337335346254685,337335346255355
"HIP_RUNTIME_API_EXT","hipMemcpyAsync",3280769,3280793,121,337335346257255,337335347997968
"HIP_RUNTIME_API_EXT","hipStreamSynchronize",3280769,3280793,122,337335348009068,337335348015679
"HIP_RUNTIME_API_EXT","hipGetDevice",3280769,3280793,123,337335348029279,337335348030009
"HIP_RUNTIME_API_EXT","hipMemcpyAsync",3280769,3280793,124,337335348031839,337335348054149
"HIP_RUNTIME_API_EXT","hipStreamSynchronize",3280769,3280793,125,337335348055299,337335348087839
"HIP_RUNTIME_API_EXT","hipGetDevice",3280769,3280793,126,337335348092750,337335348092930
"HIP_RUNTIME_API_EXT","hipMemcpyAsync",3280769,3280793,127,337335348094060,337335348773548
"HIP_RUNTIME_API_EXT","hipStreamSynchronize",3280769,3280793,128,337335348776098,337335348778799
"HIP_RUNTIME_API_EXT","hipGetDevice",3280769,3280793,129,337335348785919,337335348786159
"HIP_RUNTIME_API_EXT","hipMemcpyAsync",3280769,3280793,130,337335348787429,337335348827659
"HIP_RUNTIME_API_EXT","hipStreamSynchronize",3280769,3280793,131,337335348828989,337335348888770
"HIP_RUNTIME_API_EXT","hipGetDevice",3280769,3280793,132,337335348894840,337335348895070
"HIP_RUNTIME_API_EXT","hipMemcpyAsync",3280769,3280793,133,337335348896240,337335348937781
"HIP_RUNTIME_API_EXT","hipStreamSynchronize",3280769,3280793,134,337335348939241,337335348999201
"HIP_RUNTIME_API_EXT","hipGetDevice",3280769,3280793,135,337335349012582,337335349012822
"HIP_RUNTIME_API_EXT","hipMemcpyAsync",3280769,3280793,136,337335349014152,337335349694591
"HIP_RUNTIME_API_EXT","hipStreamSynchronize",3280769,3280793,137,337335349697381,337335349700361
"HIP_RUNTIME_API_EXT","hipGetDevice",3280769,3280793,138,337335349707351,337335349707851
"HIP_RUNTIME_API_EXT","hipMemcpyAsync",3280769,3280793,139,337335349709131,337335349723101
"HIP_RUNTIME_API_EXT","hipStreamSynchronize",3280769,3280793,140,337335349724231,337335349750781
"HIP_RUNTIME_API_EXT","hipGetDevice",3280769,3280793,141,337335349759061,337335349759251
"HIP_RUNTIME_API_EXT","hipMemcpyAsync",3280769,3280793,142,337335349760411,337335351506424
"HIP_RUNTIME_API_EXT","hipStreamSynchronize",3280769,3280793,143,337335351512655,337335351517005
"HIP_RUNTIME_API_EXT","hipGetDevice",3280769,3280793,144,337335351528335,337335351528875
"HIP_RUNTIME_API_EXT","hipMemcpyAsync",3280769,3280793,145,337335351530375,337335353254187
"HIP_RUNTIME_API_EXT","hipStreamSynchronize",3280769,3280793,146,337335353258658,337335353262458
"HIP_RUNTIME_API_EXT","hipGetDevice",3280769,3280793,147,337335353270798,337335353271378
"HIP_RUNTIME_API_EXT","hipMemcpyAsync",3280769,3280793,148,337335353272798,337335354985410
"HIP_RUNTIME_API_EXT","hipStreamSynchronize",3280769,3280793,149,337335354990020,337335354993430
"HIP_RUNTIME_API_EXT","hipGetDevice",3280769,3280793,150,337335355006230,337335355006680
"HIP_RUNTIME_API_EXT","hipMemcpyAsync",3280769,3280793,151,337335355008210,337335355027901
"HIP_RUNTIME_API_EXT","hipStreamSynchronize",3280769,3280793,152,337335355029111,337335355061691
"HIP_RUNTIME_API_EXT","hipGetDevice",3280769,3280793,153,337335355066851,337335355067041
"HIP_RUNTIME_API_EXT","hipMemcpyAsync",3280769,3280793,154,337335355068191,337335355733770
"HIP_RUNTIME_API_EXT","hipStreamSynchronize",3280769,3280793,155,337335355736510,337335355738990
"HIP_RUNTIME_API_EXT","hipGetDevice",3280769,3280793,156,337335355746540,337335355747030
"HIP_RUNTIME_API_EXT","hipMemcpyAsync",3280769,3280793,157,337335355748290,337335355789811
"HIP_RUNTIME_API_EXT","hipStreamSynchronize",3280769,3280793,158,337335355791241,337335355850892
"HIP_RUNTIME_API_EXT","hipGetDevice",3280769,3280793,159,337335355856582,337335355856822
"HIP_RUNTIME_API_EXT","hipMemcpyAsync",3280769,3280793,160,337335355857982,337335355896872
"HIP_RUNTIME_API_EXT","hipStreamSynchronize",3280769,3280793,161,337335355898372,337335355958013
"HIP_RUNTIME_API_EXT","hipGetDevice",3280769,3280793,162,337335355964053,337335355964243
"HIP_RUNTIME_API_EXT","hipMemcpyAsync",3280769,3280793,163,337335355965463,337335356626642
"HIP_RUNTIME_API_EXT","hipStreamSynchronize",3280769,3280793,164,337335356640482,337335356643412
"HIP_RUNTIME_API_EXT","hipGetDevice",3280769,3280793,165,337335356650852,337335356651302
"HIP_RUNTIME_API_EXT","hipMemcpyAsync",3280769,3280793,166,337335356652632,337335356667503
"HIP_RUNTIME_API_EXT","hipStreamSynchronize",3280769,3280793,167,337335356668683,337335356701343
"HIP_RUNTIME_API_EXT","hipGetDevice",3280769,3280793,168,337335356705803,337335356705973
"HIP_RUNTIME_API_EXT","hipMemcpyAsync",3280769,3280793,169,337335356707113,337335358447356
"HIP_RUNTIME_API_EXT","hipStreamSynchronize",3280769,3280793,170,337335358451486,337335358455366
"HIP_RUNTIME_API_EXT","hipGetDevice",3280769,3280793,171,337335358463726,337335358464086
