"Kind","Agent_Id","Queue_Id","Stream_Id","Thread_Id","Dispatch_Id","Kernel_Id","Kernel_Name","Correlation_Id","Start_Timestamp","End_Timestamp","LDS_Block_Size","Scratch_Size","VGPR_Count","Accum_VGPR_Count","SGPR_Count","Workgroup_Size_X","Workgroup_Size_Y","Workgroup_Size_Z","Grid_Size_X","Grid_Size_Y","Grid_Size_Z"
"KERNEL_DISPATCH","Agent 1",1,1,3280793,1,7,"__amd_rocclr_copyBuffer",10,337335302436009,337335302443861,0,0,20,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,3280793,2,7,"__amd_rocclr_copyBuffer",16,337335323769473,337335323778214,0,0,20,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,3280793,3,7,"__amd_rocclr_copyBuffer",31,337335325163150,337335325171003,0,0,20,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,3280793,4,7,"__amd_rocclr_copyBuffer",43,337335329225511,337335329232474,0,0,20,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,3280793,5,7,"__amd_rocclr_copyBuffer",58,337335330571927,337335330579334,0,0,20,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,3280793,6,7,"__amd_rocclr_copyBuffer",70,337335334640657,337335334647324,0,0,20,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,3280793,7,7,"__amd_rocclr_copyBuffer",85,337335336254934,337335336261601,0,0,20,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,3280793,8,7,"__amd_rocclr_copyBuffer",97,337335340990206,337335340997021,0,0,20,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,3280793,9,7,"__amd_rocclr_copyBuffer",112,337335342620484,337335342627447,0,0,20,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,3280793,10,7,"__amd_rocclr_copyBuffer",124,337335348072521,337335348078595,0,0,20,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,3280793,11,7,"__amd_rocclr_copyBuffer",139,337335349733170,337335349741022,0,0,20,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,3280793,12,7,"__amd_rocclr_copyBuffer",151,337335355045731,337335355051657,0,0,20,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,3280793,13,7,"__amd_rocclr_copyBuffer",166,337335356684746,337335356691117,0,0,20,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,3280793,14,7,"__amd_rocclr_copyBuffer",178,337335362008324,337335362014250,0,0,20,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,3280793,15,7,"__amd_rocclr_copyBuffer",193,337335363640228,337335363646894,0,0,20,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,3280793,16,7,"__amd_rocclr_copyBuffer",205,337335368942915,337335368949138,0,0,20,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,3280793,17,7,"__amd_rocclr_copyBuffer",220,337335370444445,337335370451704,0,0,20,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,3280793,18,7,"__amd_rocclr_copyBuffer",232,337335375252746,337335375259561,0,0,20,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,3280793,19,7,"__amd_rocclr_copyBuffer",247,337335376742275,337335376749979,0,0,20,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,3280793,20,7,"__amd_rocclr_copyBuffer",259,337335381464055,337335381471463,0,0,20,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,3280793,21,7,"__amd_rocclr_copyBuffer",274,337335382966029,337335382972400,0,0,20,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,3280793,22,7,"__amd_rocclr_copyBuffer",286,337335387811517,337335387817591,0,0,20,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,3280793,23,7,"__amd_rocclr_copyBuffer",301,337335389115707,337335389122225,0,0,20,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,3280793,24,7,"__amd_rocclr_copyBuffer",313,337335393149613,337335393155836,0,0,20,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,3280793,25,7,"__amd_rocclr_copyBuffer",328,337335394474544,337335394480915,0,0,20,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,3280793,26,7,"__amd_rocclr_copyBuffer",340,337335398576897,337335398584157,0,0,20,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,3280793,27,7,"__amd_rocclr_copyBuffer",355,337335401244686,337335401251205,0,0,20,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,3280793,28,7,"__amd_rocclr_copyBuffer",367,337335405285852,337335405292963,0,0,20,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,3280793,29,7,"__amd_rocclr_copyBuffer",382,337335406607672,337335406615080,0,0,20,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,3280793,30,7,"__amd_rocclr_copyBuffer",394,337335410757286,337335410763360,0,0,20,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,3280793,31,7,"__amd_rocclr_copyBuffer",409,337335412149293,337335412156849,0,0,20,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,3280793,32,7,"__amd_rocclr_copyBuffer",421,337335416192829,337335416198903,0,0,20,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,3280793,33,7,"__amd_rocclr_copyBuffer",436,337335417522649,337335417529019,0,0,20,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,3280793,34,7,"__amd_rocclr_copyBuffer",448,337335421572852,337335421578629,0,0,20,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,3280793,35,7,"__amd_rocclr_copyBuffer",463,337335422911561,337335422918079,0,0,20,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,3280793,36,7,"__amd_rocclr_copyBuffer",475,337335426956282,337335426962208,0,0,20,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,3280793,37,7,"__amd_rocclr_copyBuffer",490,337335428477367,337335428484775,0,0,20,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,3280793,38,7,"__amd_rocclr_copyBuffer",502,337335432641499,337335432648463,0,0,20,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,3280793,39,7,"__amd_rocclr_copyBuffer",517,337335434147325,337335434153696,0,0,20,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,3280793,40,7,"__amd_rocclr_copyBuffer",529,337335438838882,337335438846289,0,0,20,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,3280793,41,7,"__amd_rocclr_copyBuffer",544,337335440329596,337335440336114,0,0,20,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,3280793,42,7,"__amd_rocclr_copyBuffer",556,337335445105451,337335445111377,0,0,20,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,3280793,43,7,"__amd_rocclr_copyBuffer",571,337335446750985,337335446758541,0,0,20,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,3280793,44,7,"__amd_rocclr_copyBuffer",583,337335452023449,337335452029375,0,0,20,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,3280793,45,7,"__amd_rocclr_copyBuffer",598,337335453710317,337335453716688,0,0,20,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,3280793,46,3,"__amd_rocclr_fillBufferAligned",614,337335498808037,337335498934116,0,0,12,0,32,256,1,1,16384,1,1
"KERNEL_DISPATCH","Agent 1",1,1,3280793,47,7,"__amd_rocclr_copyBuffer",5534,337335887625092,337335887638574,0,0,20,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,3280793,48,7,"__amd_rocclr_copyBuffer",5538,337335887686872,337335887696205,0,0,20,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,3280793,49,7,"__amd_rocclr_copyBuffer",5542,337335887733688,337335887742725,0,0,20,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,3280793,50,7,"__amd_rocclr_copyBuffer",5550,337335887840655,337335887849396,0,0,20,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",2,2,3280793,51,28,"void rms_norm_f32<1024, true, false>(float const*, float*, int, long, long, long, float, float const*, long, long, long, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, float const*, long, long, long, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>)",5553,337335887914879,337335887927768,512,0,12,0,64,1024,1,1,39936,1,1
"KERNEL_DISPATCH","Agent 1",2,2,3280793,52,32,"void quantize_mmq_q8_1<(mmq_q8_1_ds_layout)1>(float const*, int const*, void*, long, long, long, long, long, int, int)",5556,337335887943473,337335887954732,0,0,20,0,32,128,1,1,4992,4,1
"KERNEL_DISPATCH","Agent 1",2,2,3280793,53,46,"void mul_mat_q<(ggml_type)2, 40, false>(char const*, int const*, int const*, int const*, float*, float*, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int)",5560,337335887978733,337335888584975,0,0,116,0,32,64,4,1,1024,4,1
"KERNEL_DISPATCH","Agent 1",2,2,3280793,54,124,"void rope_norm<true, false, float, float>(float const*, float*, int, int, int, int, int, int const*, float, float, float, rope_corr_dims, float, float const*, long const*, int)",5562,337335888584975,337335888603050,0,0,24,0,32,1,256,1,1248,256,1
"KERNEL_DISPATCH","Agent 1",2,2,3280793,55,32,"void quantize_mmq_q8_1<(mmq_q8_1_ds_layout)1>(float const*, int const*, void*, long, long, long, long, long, int, int)",5566,337335888603050,337335888610902,0,0,20,0,32,128,1,1,4992,4,1
"KERNEL_DISPATCH","Agent 1",2,2,3280793,56,46,"void mul_mat_q<(ggml_type)2, 40, false>(char const*, int const*, int const*, int const*, float*, float*, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int)",5570,337335888610902,337335889174624,0,0,116,0,32,64,4,1,128,4,1
"KERNEL_DISPATCH","Agent 1",2,2,3280793,57,32,"void quantize_mmq_q8_1<(mmq_q8_1_ds_layout)1>(float const*, int const*, void*, long, long, long, long, long, int, int)",5574,337335889174624,337335889182772,0,0,20,0,32,128,1,1,4992,4,1
"KERNEL_DISPATCH","Agent 1",2,2,3280793,58,46,"void mul_mat_q<(ggml_type)2, 40, false>(char const*, int const*, int const*, int const*, float*, float*, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int)",5578,337335889182772,337335889763976,0,0,116,0,32,64,4,1,128,4,1
"KERNEL_DISPATCH","Agent 1",2,2,3280793,59,131,"void rope_norm<true, false, float, __half>(float const*, __half*, int, int, int, int, int, int const*, float, float, float, rope_corr_dims, float, float const*, long const*, int)",5580,337335889763976,337335889777162,0,0,20,0,32,1,256,1,156,256,1
"KERNEL_DISPATCH","Agent 1",2,2,3280793,60,144,"void k_set_rows<float, long, __half>(float const*, long const*, __half*, long, long, long, long, long, long, long, long, long, long, long, long, long, long, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>)",5581,337335889777162,337335889784718,0,0,16,0,48,256,1,1,9984,1,1
"KERNEL_DISPATCH","Agent 1",2,2,3280793,61,185,"void cpy_scalar_contiguous<float, __half>(char const*, char*, long)",5583,337335889784718,337335889792570,0,0,8,0,16,64,1,1,9984,1,1
"KERNEL_DISPATCH","Agent 1",2,2,3280793,62,225,"void flash_attn_tile<64, 64, 8, 8, false>(char const*, char const*, char const*, char const*, char const*, int const*, float*, HIP_vector_type<float, 2u>*, float, float, float, float, unsigned int, float, int, HIP_vector_type<unsigned int, 3u>, int, int, int, int, int, int, int, int, int, int, int, long, int, int, long, int, int, int, int, int, long)",5591,337335890436294,337335890550668,25600,56,128,0,112,32,8,1,160,32,4
"KERNEL_DISPATCH","Agent 1",2,2,3280793,63,228,"void flash_attn_combine_results<64>(float const*, HIP_vector_type<float, 2u> const*, float*, int)",5593,337335890550668,337335890562373,0,0,20,0,32,64,1,1,2496,32,1
"KERNEL_DISPATCH","Agent 1",2,2,3280793,64,32,"void quantize_mmq_q8_1<(mmq_q8_1_ds_layout)1>(float const*, int const*, void*, long, long, long, long, long, int, int)",5600,337335890562373,337335890570521,0,0,20,0,32,128,1,1,4992,4,1
"KERNEL_DISPATCH","Agent 1",2,2,3280793,65,46,"void mul_mat_q<(ggml_type)2, 40, false>(char const*, int const*, int const*, int const*, float*, float*, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int)",5604,337335890570521,337335891163577,0,0,116,0,32,64,4,1,1024,4,1
"KERNEL_DISPATCH","Agent 1",2,2,3280793,66,329,"void k_bin_bcast<&(op_add(float, float)), float, float, float, float const*>(float const*, float const*, float*, int, int, int, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, int, int, int, int, int, int, int, int, int, float const*)",5606,337335891163577,337335891173948,0,0,16,0,48,128,1,1,39936,1,1
"KERNEL_DISPATCH","Agent 1",2,2,3280793,67,28,"void rms_norm_f32<1024, true, false>(float const*, float*, int, long, long, long, float, float const*, long, long, long, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, float const*, long, long, long, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>)",5608,337335891173948,337335891183874,512,0,12,0,64,1024,1,1,39936,1,1
"KERNEL_DISPATCH","Agent 1",2,2,3280793,68,32,"void quantize_mmq_q8_1<(mmq_q8_1_ds_layout)1>(float const*, int const*, void*, long, long, long, long, long, int, int)",5613,337335891183874,337335891191578,0,0,20,0,32,128,1,1,4992,4,1
"KERNEL_DISPATCH","Agent 1",2,2,3280793,69,46,"void mul_mat_q<(ggml_type)2, 40, false>(char const*, int const*, int const*, int const*, float*, float*, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int)",5617,337335891191578,337335891778560,0,0,116,0,32,64,4,1,2816,4,1
"KERNEL_DISPATCH","Agent 1",2,2,3280793,70,32,"void quantize_mmq_q8_1<(mmq_q8_1_ds_layout)1>(float const*, int const*, void*, long, long, long, long, long, int, int)",5621,337335891778560,337335891787301,0,0,20,0,32,128,1,1,4992,4,1
"KERNEL_DISPATCH","Agent 1",2,2,3280793,71,46,"void mul_mat_q<(ggml_type)2, 40, false>(char const*, int const*, int const*, int const*, float*, float*, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int)",5625,337335891787301,337335892363913,0,0,116,0,32,64,4,1,2816,4,1
"KERNEL_DISPATCH","Agent 1",2,2,3280793,72,425,"void unary_gated_op_kernel<&(op_silu(float)), float>(float const*, float const*, float*, long, long, long, long)",5627,337335892363913,337335892379617,0,0,16,0,32,256,1,1,219648,1,1
"KERNEL_DISPATCH","Agent 1",2,2,3280793,73,32,"void quantize_mmq_q8_1<(mmq_q8_1_ds_layout)1>(float const*, int const*, void*, long, long, long, long, long, int, int)",5633,337335892379617,337335892389543,0,0,20,0,32,128,1,1,4992,11,1
"KERNEL_DISPATCH","Agent 1",2,2,3280793,74,46,"void mul_mat_q<(ggml_type)2, 40, false>(char const*, int const*, int const*, int const*, float*, float*, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int)",5637,337335892389543,337335893933741,0,0,116,0,32,64,4,1,1024,4,1
"KERNEL_DISPATCH","Agent 1",2,2,3280793,75,329,"void k_bin_bcast<&(op_add(float, float)), float, float, float, float const*>(float const*, float const*, float*, int, int, int, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, int, int, int, int, int, int, int, int, int, float const*)",5639,337335893933741,337335893943371,0,0,16,0,48,128,1,1,39936,1,1
"KERNEL_DISPATCH","Agent 1",2,2,3280793,76,28,"void rms_norm_f32<1024, true, false>(float const*, float*, int, long, long, long, float, float const*, long, long, long, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, float const*, long, long, long, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>)",5641,337335893943371,337335893953297,512,0,12,0,64,1024,1,1,39936,1,1
"KERNEL_DISPATCH","Agent 1",2,2,3280793,77,32,"void quantize_mmq_q8_1<(mmq_q8_1_ds_layout)1>(float const*, int const*, void*, long, long, long, long, long, int, int)",5644,337335893953297,337335893961890,0,0,20,0,32,128,1,1,4992,4,1
"KERNEL_DISPATCH","Agent 1",2,2,3280793,78,46,"void mul_mat_q<(ggml_type)2, 40, false>(char const*, int const*, int const*, int const*, float*, float*, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int)",5648,337335893961890,337335894533020,0,0,116,0,32,64,4,1,1024,4,1
"KERNEL_DISPATCH","Agent 1",2,2,3280793,79,124,"void rope_norm<true, false, float, float>(float const*, float*, int, int, int, int, int, int const*, float, float, float, rope_corr_dims, float, float const*, long const*, int)",5650,337335894533020,337335894547983,0,0,24,0,32,1,256,1,1248,256,1
"KERNEL_DISPATCH","Agent 1",2,2,3280793,80,32,"void quantize_mmq_q8_1<(mmq_q8_1_ds_layout)1>(float const*, int const*, void*, long, long, long, long, long, int, int)",5654,337335894547983,337335894555687,0,0,20,0,32,128,1,1,4992,4,1
"KERNEL_DISPATCH","Agent 1",2,2,3280793,81,46,"void mul_mat_q<(ggml_type)2, 40, false>(char const*, int const*, int const*, int const*, float*, float*, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int)",5658,337335894555687,337335895122224,0,0,116,0,32,64,4,1,128,4,1
"KERNEL_DISPATCH","Agent 1",2,2,3280793,82,32,"void quantize_mmq_q8_1<(mmq_q8_1_ds_layout)1>(float const*, int const*, void*, long, long, long, long, long, int, int)",5662,337335895122224,337335895129632,0,0,20,0,32,128,1,1,4992,4,1
"KERNEL_DISPATCH","Agent 1",2,2,3280793,83,46,"void mul_mat_q<(ggml_type)2, 40, false>(char const*, int const*, int const*, int const*, float*, float*, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int)",5666,337335895129632,337335895694984,0,0,116,0,32,64,4,1,128,4,1
"KERNEL_DISPATCH","Agent 1",2,2,3280793,84,131,"void rope_norm<true, false, float, __half>(float const*, __half*, int, int, int, int, int, int const*, float, float, float, rope_corr_dims, float, float const*, long const*, int)",5668,337335895694984,337335895708614,0,0,20,0,32,1,256,1,156,256,1
"KERNEL_DISPATCH","Agent 1",2,2,3280793,85,144,"void k_set_rows<float, long, __half>(float const*, long const*, __half*, long, long, long, long, long, long, long, long, long, long, long, long, long, long, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>)",5669,337335895708614,337335895715873,0,0,16,0,48,256,1,1,9984,1,1
"KERNEL_DISPATCH","Agent 1",2,2,3280793,86,225,"void flash_attn_tile<64, 64, 8, 8, false>(char const*, char const*, char const*, char const*, char const*, int const*, float*, HIP_vector_type<float, 2u>*, float, float, float, float, unsigned int, float, int, HIP_vector_type<unsigned int, 3u>, int, int, int, int, int, int, int, int, int, int, int, long, int, int, long, int, int, int, int, int, long)",5677,337335895715873,337335895827877,25600,56,128,0,112,32,8,1,160,32,4
"KERNEL_DISPATCH","Agent 1",2,2,3280793,87,228,"void flash_attn_combine_results<64>(float const*, HIP_vector_type<float, 2u> const*, float*, int)",5679,337335895827877,337335895839136,0,0,20,0,32,64,1,1,2496,32,1
"KERNEL_DISPATCH","Agent 1",2,2,3280793,88,32,"void quantize_mmq_q8_1<(mmq_q8_1_ds_layout)1>(float const*, int const*, void*, long, long, long, long, long, int, int)",5686,337335895839136,337335895847581,0,0,20,0,32,128,1,1,4992,4,1
"KERNEL_DISPATCH","Agent 1",2,2,3280793,89,46,"void mul_mat_q<(ggml_type)2, 40, false>(char const*, int const*, int const*, int const*, float*, float*, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int)",5690,337335895847581,337335896446415,0,0,116,0,32,64,4,1,1024,4,1
"KERNEL_DISPATCH","Agent 1",2,2,3280793,91,28,"void rms_norm_f32<1024, true, false>(float const*, float*, int, long, long, long, float, float const*, long, long, long, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, float const*, long, long, long, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>)",5694,337335896456342,337335896466268,512,0,12,0,64,1024,1,1,39936,1,1
"KERNEL_DISPATCH","Agent 1",2,2,3280793,90,329,"void k_bin_bcast<&(op_add(float, float)), float, float, float, float const*>(float const*, float const*, float*, int, int, int, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, int, int, int, int, int, int, int, int, int, float const*)",5692,337335896446415,337335896456342,0,0,16,0,48,128,1,1,39936,1,1
"KERNEL_DISPATCH","Agent 1",2,2,3280793,92,32,"void quantize_mmq_q8_1<(mmq_q8_1_ds_layout)1>(float const*, int const*, void*, long, long, long, long, long, int, int)",5699,337335896466268,337335896473972,0,0,20,0,32,128,1,1,4992,4,1
"KERNEL_DISPATCH","Agent 1",2,2,3280793,93,46,"void mul_mat_q<(ggml_type)2, 40, false>(char const*, int const*, int const*, int const*, float*, float*, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int)",5703,337335896473972,337335897056954,0,0,116,0,32,64,4,1,2816,4,1
"KERNEL_DISPATCH","Agent 1",2,2,3280793,94,32,"void quantize_mmq_q8_1<(mmq_q8_1_ds_layout)1>(float const*, int const*, void*, long, long, long, long, long, int, int)",5707,337335897056954,337335897065695,0,0,20,0,32,128,1,1,4992,4,1
"KERNEL_DISPATCH","Agent 1",2,2,3280793,95,46,"void mul_mat_q<(ggml_type)2, 40, false>(char const*, int const*, int const*, int const*, float*, float*, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int)",5711,337335897065695,337335897662751,0,0,116,0,32,64,4,1,2816,4,1
"KERNEL_DISPATCH","Agent 1",2,2,3280793,96,425,"void unary_gated_op_kernel<&(op_silu(float)), float>(float const*, float const*, float*, long, long, long, long)",5713,337335897662751,337335897678011,0,0,16,0,32,256,1,1,219648,1,1
"KERNEL_DISPATCH","Agent 1",2,2,3280793,97,32,"void quantize_mmq_q8_1<(mmq_q8_1_ds_layout)1>(float const*, int const*, void*, long, long, long, long, long, int, int)",5719,337335897678011,337335897688234,0,0,20,0,32,128,1,1,4992,11,1
"KERNEL_DISPATCH","Agent 1",2,2,3280793,100,28,"void rms_norm_f32<1024, true, false>(float const*, float*, int, long, long, long, float, float const*, long, long, long, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, float const*, long, long, long, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>)",5727,337335899237765,337335899247247,512,0,12,0,64,1024,1,1,39936,1,1
"KERNEL_DISPATCH","Agent 1",2,2,3280793,99,329,"void k_bin_bcast<&(op_add(float, float)), float, float, float, float const*>(float const*, float const*, float*, int, int, int, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, int, int, int, int, int, int, int, int, int, float const*)",5725,337335899228284,337335899237765,0,0,16,0,48,128,1,1,39936,1,1
"KERNEL_DISPATCH","Agent 1",2,2,3280793,98,46,"void mul_mat_q<(ggml_type)2, 40, false>(char const*, int const*, int const*, int const*, float*, float*, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int)",5723,337335897688234,337335899228284,0,0,116,0,32,64,4,1,1024,4,1
"KERNEL_DISPATCH","Agent 1",2,2,3280793,101,32,"void quantize_mmq_q8_1<(mmq_q8_1_ds_layout)1>(float const*, int const*, void*, long, long, long, long, long, int, int)",5730,337335899247247,337335899255692,0,0,20,0,32,128,1,1,4992,4,1
"KERNEL_DISPATCH","Agent 1",2,2,3280793,102,46,"void mul_mat_q<(ggml_type)2, 40, false>(char const*, int const*, int const*, int const*, float*, float*, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int)",5734,337335899255692,337335899824896,0,0,116,0,32,64,4,1,1024,4,1
"KERNEL_DISPATCH","Agent 1",2,2,3280793,104,32,"void quantize_mmq_q8_1<(mmq_q8_1_ds_layout)1>(float const*, int const*, void*, long, long, long, long, long, int, int)",5740,337335899841340,337335899849341,0,0,20,0,32,128,1,1,4992,4,1
"KERNEL_DISPATCH","Agent 1",2,2,3280793,103,124,"void rope_norm<true, false, float, float>(float const*, float*, int, int, int, int, int, int const*, float, float, float, rope_corr_dims, float, float const*, long const*, int)",5736,337335899824896,337335899841340,0,0,24,0,32,1,256,1,1248,256,1
"KERNEL_DISPATCH","Agent 1",2,2,3280793,105,46,"void mul_mat_q<(ggml_type)2, 40, false>(char const*, int const*, int const*, int const*, float*, float*, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int)",5744,337335899849341,337335900365802,0,0,116,0,32,64,4,1,128,4,1
"KERNEL_DISPATCH","Agent 1",2,2,3280793,106,32,"void quantize_mmq_q8_1<(mmq_q8_1_ds_layout)1>(float const*, int const*, void*, long, long, long, long, long, int, int)",5748,337335900365802,337335900372469,0,0,20,0,32,128,1,1,4992,4,1
"KERNEL_DISPATCH","Agent 1",2,2,3280793,107,46,"void mul_mat_q<(ggml_type)2, 40, false>(char const*, int const*, int const*, int const*, float*, float*, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int)",5752,337335900372469,337335900862707,0,0,116,0,32,64,4,1,128,4,1
"KERNEL_DISPATCH","Agent 1",2,2,3280793,108,131,"void rope_norm<true, false, float, __half>(float const*, __half*, int, int, int, int, int, int const*, float, float, float, rope_corr_dims, float, float const*, long const*, int)",5754,337335900862707,337335900875004,0,0,20,0,32,1,256,1,156,256,1
